"date","avg_temp","sd_temp","n_cells","se_temp","scenario"
2032-07-16,15.065245430644,1.30463273580822,82,0.144072583982504,"sst_SSP1_2.6"
2032-08-16,16.9197778120273,1.67167644635776,82,0.184605781074664,"sst_SSP1_2.6"
2032-09-16,16.1389784522173,1.7633893481847,82,0.194733776784165,"sst_SSP1_2.6"
2032-10-16,14.3487466777243,1.61941651291181,82,0.178834636871658,"sst_SSP1_2.6"
2032-11-16,12.2780249525861,1.38872486357586,82,0.153359005982765,"sst_SSP1_2.6"
2032-12-16,10.2593751186278,1.21226599152946,82,0.133872383453235,"sst_SSP1_2.6"
2033-01-16,9.37570326793485,1.04908026689178,82,0.115851534847866,"sst_SSP1_2.6"
2033-02-16,8.49178891356399,1.12598720992851,82,0.124344485933164,"sst_SSP1_2.6"
2033-03-16,7.94116916016835,1.11318858985766,82,0.122931114787088,"sst_SSP1_2.6"
2033-04-16,8.4167991731225,0.988940023007643,82,0.109210155937228,"sst_SSP1_2.6"
2033-05-16,11.1334220374503,1.00713852812097,82,0.111219844629173,"sst_SSP1_2.6"
2033-06-16,13.2225132104827,0.990116008395113,82,0.109340021798208,"sst_SSP1_2.6"
2033-07-16,15.5134419580785,1.29972463777797,82,0.143530575226899,"sst_SSP1_2.6"
2033-08-16,17.6237957303117,1.48646671315131,82,0.16415278759276,"sst_SSP1_2.6"
2033-09-16,16.3254364758003,1.96454629113114,82,0.216947844974292,"sst_SSP1_2.6"
2033-10-16,14.4747577178769,1.75521212918488,82,0.193830754010967,"sst_SSP1_2.6"
2033-11-16,12.6534608224543,1.7558586791817,82,0.193902153513799,"sst_SSP1_2.6"
2033-12-16,10.7355590215543,1.21727841587815,82,0.134425913123395,"sst_SSP1_2.6"
2034-01-16,9.09056104974049,1.07453375210553,82,0.118662402063944,"sst_SSP1_2.6"
2034-02-16,7.9451890776797,1.17898330168969,82,0.130196925222353,"sst_SSP1_2.6"
2034-03-16,7.8305670255568,1.14677369616149,82,0.126639969329605,"sst_SSP1_2.6"
2034-04-16,8.54573568774433,1.06234038237073,82,0.117315869636136,"sst_SSP1_2.6"
2034-05-16,9.89143459971358,0.954126498133964,82,0.105365645257383,"sst_SSP1_2.6"
2034-06-16,11.9867006162318,1.06785568207717,82,0.117924932599478,"sst_SSP1_2.6"
2034-07-16,14.0418328948137,1.18466837596241,82,0.130824736650139,"sst_SSP1_2.6"
2034-08-16,16.0022156878216,1.21733958614366,82,0.134432668249166,"sst_SSP1_2.6"
2034-09-16,16.196720855992,1.58330517622745,82,0.174846806853001,"sst_SSP1_2.6"
2034-10-16,14.6372336876102,1.62997000228197,82,0.180000074808219,"sst_SSP1_2.6"
2034-11-16,12.4136361145392,1.18739644006173,82,0.131126000931856,"sst_SSP1_2.6"
2034-12-16,10.7913012155672,1.10078750859303,82,0.121561644458057,"sst_SSP1_2.6"
2035-01-16,9.45009115265637,1.13742455738657,82,0.125607529667205,"sst_SSP1_2.6"
2035-02-16,8.32986976460713,1.27508646145045,82,0.140809743815349,"sst_SSP1_2.6"
2035-03-16,8.2447973664214,1.30144993814712,82,0.143721102779601,"sst_SSP1_2.6"
2035-04-16,8.74506124345268,1.32720032439105,82,0.146564757229535,"sst_SSP1_2.6"
2035-05-16,10.2488472636153,1.33775681069219,82,0.147730526121758,"sst_SSP1_2.6"
2035-06-16,12.7425053352263,1.53343211519957,82,0.169339248613669,"sst_SSP1_2.6"
2035-07-16,15.1575322209335,1.78528303293369,82,0.197151529802397,"sst_SSP1_2.6"
